certeza_disc_clas_1,certeza_disc_clas_2,certeza_disc_clas_3,certeza_ofens_clas_1,certeza_ofens_clas_2,certeza_ofens_clas_3,comment,date,disc_clas_1,disc_clas_2,disc_clas_3,id_autor_1,id_autor_2,id_autor_3,keyword,ofens_clas_1,ofens_clas_2,ofens_clas_3,source,odio
5.0,5.0,5.0,5.0,5.0,5.0,@NOME Vsf sua vagabunda mal comida,2021-01-01 10:42:19,1.0,1.0,1.0,-MbrkPTXKLxU10iufojB,-MbsOc6GH6ushEOj1Uth,-MbxzA80JzT66t0DGWr_,mal_comida,1.0,1.0,1.0,Twitter,1
-1.0,-1.0,-1.0,4.0,5.0,4.0,"É foda que a única mulher preta do rolê que estão tentando cancelar, T.T. tem todo meu apoio até pq ninguém tem o direito de falar nada",2020-12-28 20:02:39,0.0,0.0,0.0,-MbrnPqG9UIWOOwW__Fw,-MbsNZ8Pyab6uWeBBvWu,-MbwSDJIIbIObUMQQNPk,thelma,0.0,0.0,0.0,Twitter,0
-1.0,5.0,4.0,3.0,5.0,5.0,@NOME Foda-se😎 #mgtow,2020-12-26 01:29:25,0.0,1.0,1.0,-MbnLgqFM-U0jHBFXYlg,-MbrRqNSTJZnWH6WA0ue,-MbrhfgmChgwkLoraoUy,#mgtow,0.0,1.0,1.0,Twitter,0
5.0,5.0,-1.0,5.0,5.0,3.0,"@NOME @NOME @NOME André, cansei da tua burrice, misoginia e desonestidade.
Você é um Zé Ninguém, claramente frustrado , sua opinião não importa nem para o Parlamento Argentino, nem pra qualquer mulher no mundo. Para de fazer esse papel de ridículo, antes que essa coitada da foto fuja. Fui!",2020-12-30 21:10:36,0.0,0.0,0.0,-MbmNq_di9d6kb_jUEXb,-MbrsELB0I55Vvy7o5Rr,-MbvglwFD4lFv_4DrOh7,misoginia,1.0,1.0,0.0,Twitter,0
-1.0,-1.0,-1.0,5.0,3.0,1.0,@NOME Ngm cancela a T.T. né? Kkkkk,2020-12-28 19:59:18,0.0,0.0,0.0,-MbpyZ44IRflCQOD1h0G,-MbqA9QzOtNQ2tsMMwV6,-MbqFL0Je9TK2S5vp6D4,thelma,0.0,0.0,0.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,"otaka, filha da puta, degenerada, paranoica, louca, doida, sem amigos, monoteta, corna, peluda, arrombada, sem bunda, vaca, descabelada, imbecil, velha rampeira, meretriz, paquita, mal comida, arrebentada, lixo, chorume, sua mãe é uma puta, sua merda, sua bosta, porra, cuzona",2020-12-30 12:14:52,1.0,1.0,0.0,-MborSpEoxHL6FRevCJP,-MbxerI0p-uyrxvRGi1j,-MbxrbzvQ83T1u3W5tHF,mal_comida,1.0,1.0,1.0,Twitter,0
-1.0,3.0,-1.0,5.0,4.0,4.0,"@NOME T.T., a rafa nunca me desceu",2020-12-28 19:46:17,0.0,1.0,0.0,-MbxN0yCDAnp74Ctt2yN,-MbxSGV8Jl9KltpLXdy2,-MbxZSdP0MH4BGLg_C3P,thelma,0.0,1.0,0.0,Twitter,0
-1.0,3.0,5.0,5.0,5.0,2.0,@NOME @NOME @NOME @NOME @NOME Sua afirmação é misoginia e burra. Você só é sádico mesmo.,2020-12-30 23:36:39,0.0,0.0,0.0,-Mbm3Wzu2Ar9b0o6YDjX,-MbyU_9ICC9S4SAhYu6g,-MbzjFQd4d-dwuRFpAVK,misoginia,0.0,1.0,1.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,abortista é um bicho sem cérebro,2020-12-28 16:07:48,1.0,0.0,1.0,-Mbsrc1j7l3SfPBfOD_-,-MbxELWgIa-xEroYas9n,-MbxnGvfTnnWTcWfXxW-,abortista,1.0,1.0,1.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,@NOME @NOME cala a boca filho de uma égua desmamada descompensada desrabuda mal comida,2020-12-30 18:13:08,1.0,1.0,1.0,-MbqJLb4Hete8C1G-Kmj,-MbwOjavBxxAIu4GQraF,-MbxEfws2T2wtVJO_l1z,mal_comida,1.0,1.0,1.0,Twitter,1
-1.0,2.0,-1.0,5.0,2.0,5.0,"@NOME #AbortoNAO
Os teus olhos viram o meu corpo ainda informe; e no teu livro todas estas coisas foram escritas; as quais em continuação foram formadas, quando nem ainda uma delas havia. Salmos 139:16",2020-12-30 18:27:57,0.0,0.0,0.0,-MbpyZ44IRflCQOD1h0G,-MbsMU6TRJdrR5dV2RWc,-MbsXrR9fWP9g6N50J3O,#abortonao,0.0,1.0,0.0,Twitter,0
5.0,5.0,4.0,5.0,5.0,4.0,"@NOME Ah, uma radfem idiota que foi entrar naquela discussão de casal lésbico ou casal sáfico e usou transfobia pra combater misoginia..... Sendo que a filha da puta é misógina com as irmãs trans então né? Só porrada pra resolver",2020-12-31 15:04:19,1.0,1.0,1.0,-MbqESK7mz-PZcTbvWTC,-MbrkeiYQyvjcjDTaCYh,-MbximkXjlMdOAA-L2Ui,misoginia,1.0,1.0,1.0,Twitter,1
-1.0,-1.0,-1.0,5.0,5.0,5.0,Que #AbortoNAO o que. Meu corpo minhas regras,2020-12-30 18:19:58,0.0,0.0,0.0,-MbqtobFTVtNgfoBWQqE,-MbsMs3I1cFEAwYrmnSN,-MbxOCf0ZAIewYlHZozE,#abortonao,0.0,0.0,0.0,Twitter,0
-1.0,3.0,-1.0,3.0,5.0,5.0,@NOME Eu acho a A.T. gostosa,2020-12-04 16:50:22,0.0,0.0,0.0,-Mbsjoi6YMnvWAkXhILW,-MbxDaKZSOQDgemnY-H6,-MbxZSdP0MH4BGLg_C3P,tabata_amaral,0.0,1.0,0.0,Twitter,0
-1.0,4.0,-1.0,3.0,4.0,5.0,T.T.: lenda que incomoda os bolsominions. @NOME,2020-12-28 19:28:50,0.0,0.0,0.0,-Mbn_Gx2285AJk-qpMHt,-Mbr2BqrQTgFi33HmW3p,-MbxN7Nub4w9_7ZjsNOB,thelma,0.0,1.0,0.0,Twitter,0
3.0,5.0,4.0,3.0,5.0,4.0,"@NOME Já começa o ano postando merda, misoginia é minha rola",2021-01-01 12:48:49,0.0,1.0,0.0,-MbqDiVyGQ0Dm8o76g4g,-MbrOtpTLDyCIXXqMS8s,-MbxGAT0Ig1pl0BZAUzi,misoginia,1.0,1.0,1.0,Twitter,0
-1.0,4.0,-1.0,5.0,5.0,3.0,@NOME mulher antifeminista 🇧🇷🙏,2020-12-25 18:57:50,0.0,1.0,0.0,-Mbr1uX8laUNKGJaqiPk,-Mbsarom0D89oNMgm0Yq,-Mc-5wSIAmvjWITpXWM1,antifeminista,0.0,1.0,0.0,Twitter,0
5.0,5.0,5.0,4.0,5.0,5.0,(73%) BRUXA FEDIDAAAA MORRE LOGO MAL AMADA,2020-12-30 23:29:26,1.0,1.0,1.0,-MbpzqUXLUrVjG2cJWNs,-MbqA9QzOtNQ2tsMMwV6,-MbqEhLQ5DHE4JKVnSYz,mal_amada,1.0,1.0,1.0,Twitter,1
5.0,5.0,5.0,5.0,5.0,4.0,@NOME Vai tomar no seu cu feminazi do caralho!,2020-12-26 13:03:09,1.0,1.0,1.0,-MbsgCM4Qe3ozIbS3wJq,-Mbtic3jdwXfqiqEElae,-MbxDGAS15igJssvWISI,feminazi,1.0,1.0,1.0,Twitter,1
5.0,5.0,5.0,5.0,5.0,5.0,"@NOME @NOME Feia, escrota e mal amada até pela familia kklkkkkkk a vó mesma taxa de vagabunda",2020-12-31 06:03:54,1.0,1.0,1.0,-MbqoxoPiuvsFgSwjDZN,-MbvmGux1aI7cWo8LXTy,-MbxEpRUoVTfnEKDRbc-,mal_amada,1.0,1.0,1.0,Twitter,1
-1.0,5.0,5.0,5.0,5.0,5.0,"me chamaram de mal comida,puta burra que não sabe oq tá falando e por ai vai...😍",2020-12-31 14:51:43,0.0,1.0,1.0,-MbpxGPiip0WCKKay75Y,-MbvHUHTyjbpclmCSrSs,-MbwOjavBxxAIu4GQraF,mal_comida,0.0,1.0,1.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,@NOME O @NOME  já sabe que vc uma maldita abortista,2020-12-23 15:55:40,1.0,1.0,1.0,-MbnbUUshG7iXYmI7EVJ,-MbxCyYmVNBNCl5cin93,-MbxN0yCDAnp74Ctt2yN,abortista,1.0,1.0,1.0,Twitter,1
5.0,-1.0,-1.0,4.0,5.0,5.0,"@NOME Misoginia e machismo a perder de vista, o pior é quando tem mulher no meio dando aval...",2021-01-01 15:20:43,0.0,0.0,0.0,-MbqW7ft4JXgFrYVfFh-,-MbsyXjG907odtvkcfkr,-MbvJxPrntYSIg5Nou54,misoginia,1.0,0.0,0.0,Twitter,0
-1.0,3.0,-1.0,5.0,3.0,5.0,@NOME Pra T.T. eu passo pano,2020-12-28 19:40:22,0.0,0.0,0.0,-MbmHOulMb66T3BroPYd,-MbxDIMf9wNciFSr-vcM,-MbxT9y0uGVbXuXsCtuS,thelma,0.0,1.0,0.0,Twitter,0
-1.0,-1.0,-1.0,3.0,1.0,3.0,Agora a T.T. vai ser lembrada em 2020.,2020-12-28 19:48:40,0.0,0.0,0.0,-MbxDz-6VsbT46De_oR2,-MbxZgJQRd2rvR572lAs,-MbxpeKlWfsoFtWZZ-hH,thelma,0.0,0.0,0.0,Twitter,0
4.0,5.0,4.0,5.0,5.0,4.0,@NOME Mulher (geralmente feminazi) e viado (homem que acha que é mulher). Branco progressista e afronazi são o câncer da humanidade atualmente.,2020-12-21 01:34:57,1.0,1.0,0.0,-MbxCmw_QmeIonluDxqK,-MbxUYnIbIQcd-YsJZou,-MbxZSdP0MH4BGLg_C3P,feminazi,1.0,1.0,1.0,Twitter,0
-1.0,-1.0,-1.0,4.0,4.0,5.0,"Rafa, Manu, Bruna e T.T. alugam uma ilha para passar a virada de ano novo. Adivinha quem está no TTs só a T.T.. Ou seja, mulher negra, bem resolvida, bem sucedida incomoda e muitoooo.",2020-12-28 19:33:31,0.0,0.0,0.0,-Mbw60jR_swWQD5ldE6c,-MbzwS_o-uV4Sgz9RRis,-Mc-9KaFMzvaxXEkQ6M-,thelma,0.0,0.0,0.0,Twitter,0
-1.0,4.0,-1.0,5.0,4.0,3.0,a maioria das críticas à A.T. são de uma má vontade violenta.,2020-12-05 18:06:20,0.0,0.0,0.0,-MbwFlvyJZuIQv7xwQVh,-MbxDAzod4RHAx3wxVms,-Mbxyptz-fpbOLSWy4i5,tabata_amaral,0.0,1.0,0.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,"@NOME @NOME Já vi isso pessoalmente quando tava na faculdade, um gayzinho e uma feminazi q diziam q o Olavo era ""só um astrologo maluco"" mas viviam falando ""ain miga, o fulano de tal é de cancer, e sicrano é de capricornio,tipico dele rsrs"". Eu ouvia essas merdas quando ia no DA tomar café",2020-12-21 23:41:38,0.0,1.0,1.0,-Mbq__KetXA7SpbCuHg6,-Mbr4ItRY8gmP4IRiXbv,-MbxDKqwYWkH4NfNjK0_,feminazi,1.0,1.0,1.0,Twitter,0
-1.0,-1.0,-1.0,5.0,4.0,5.0,"O engraçado é que as gays “fora do meio” que eram as primeiras a darem satisfações a sociedade e eram convenientes com o misoginia e lgbtfobia, agora são as primeiras a chocarem a sociedade.",2020-12-31 15:01:31,0.0,0.0,0.0,-MbqDiVyGQ0Dm8o76g4g,-MbuXC4EWC4UY-9h_s8Q,-Mc-Gy6l7mTBVYZdVx8g,misoginia,0.0,0.0,0.0,Twitter,0
4.0,5.0,-1.0,4.0,5.0,3.0,@NOME misoginia so tem graca  c mulher fzdo  ou c mulher preconceituosa outras situacoes  so e ofensivo e podre msm,2020-12-31 23:09:01,1.0,1.0,0.0,-MbstpwrNVzfWBteBn04,-MbxzA80JzT66t0DGWr_,-Mc-SEEZQx0E0olwCQ30,misoginia,1.0,1.0,0.0,Twitter,0
4.0,-1.0,5.0,4.0,5.0,5.0,@NOME finge q vc é antifeminista ai vc ganha seguidores rsrsrs,2020-12-22 22:58:42,1.0,0.0,1.0,-MbqHpEUMADtFHR3ci3y,-MbxZSdP0MH4BGLg_C3P,-MbxmvLsr5hMKTIRTKZF,antifeminista,1.0,0.0,1.0,Twitter,0
4.0,5.0,5.0,5.0,5.0,5.0,@NOME cala boca mulher #mgtow,2020-12-27 12:19:51,1.0,1.0,1.0,-MbsY84ofj4T-lMFKGQ_,-Mc-TQfO8-76p-icY3kv,-Mc-WpiVRSJmiWG6VdQR,#mgtow,1.0,1.0,1.0,Twitter,1
5.0,5.0,5.0,5.0,5.0,5.0,"@NOME Mulher mal amada,mal comida,mal vivida",2020-12-26 15:37:07,1.0,1.0,1.0,-MbqfWFCIlty9I7Faa1I,-Mbww-hmr5zDEO9Paasj,-MbxE8u20eaGVo-dGq5u,mal_comida,1.0,1.0,1.0,Twitter,1
3.0,5.0,-1.0,3.0,5.0,1.0,Neste momento ngm mais se importa quem é Marta,2016-08-23 00:45:55,1.0,1.0,0.0,-MbxCoOFhXo4TAD7bv0H,-Mc-rW9bLdwRXbvNnD-A,-Mc03e_JWyHq3O-FkKIs,user_clubedomacho,1.0,1.0,0.0,Twitter,0
4.0,5.0,5.0,5.0,5.0,5.0,"@NOME O chaves vai ser trans,Chiquinha lésbica feminazi,Kiko gay,seu barriga será o bolsonarista enquanto seu Madruga vai ser o comunista",2020-12-28 18:08:48,1.0,1.0,1.0,-MbrH9g8Zs4IGqgYYFgX,-MbuoWSxEmfiBDlmMUYh,-MbvxyI02rfBRhEtaLN6,feminazi,1.0,1.0,1.0,Twitter,1
-1.0,-1.0,3.0,5.0,3.0,3.0,"@NOME Ela é a T.T., você é o Eduardo. Ponto pra T.T..",2020-12-28 20:10:21,0.0,0.0,1.0,-MbqQu6a0tuTz7ufSoea,-MbrOtpTLDyCIXXqMS8s,-Mbv0NpooFIP0_pr22pn,thelma,0.0,0.0,1.0,Twitter,0
-1.0,5.0,-1.0,5.0,2.0,5.0,@NOME @NOME O que a T.T. fez pelo Brasil kkkkk?,2020-12-28 19:29:34,0.0,1.0,0.0,-MbpyZ44IRflCQOD1h0G,-Mbqu2rj29oHPs2nSPQL,-MbqvazKOVg0FkJE6tTe,thelma,0.0,1.0,0.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,"@NOME querida, do que c ta falando? Tá louca? Se tu é antifeminista, cala a merda da sua boca, mulher tendo opinião na sociedade? Por Deus, que atitude de feminista é essa? Vc só pode falar quando seu marido te dar permissão.",2020-12-30 17:58:46,1.0,1.0,1.0,-MbsMU6TRJdrR5dV2RWc,-MbsRm2o_iN8sP8SN5CD,-MbxjBbcl95XlU7XFkkn,antifeminista,1.0,1.0,1.0,Twitter,1
5.0,5.0,-1.0,5.0,5.0,5.0,"@NOME Credo, esse filme é feito para lacradores, não tem nada a ver com os quadrinho, péssimo.
Esse filme é pra agradar criança lacradora feminazi do tt, e ganhar dinheiro com isso.
Mulher Maravilha agora é um lacradora e não uma amazona.",2020-12-23 04:16:42,1.0,1.0,0.0,-MbvglwFD4lFv_4DrOh7,-MbxIktVoA1MAZfWADYq,-Mc-nmAU6FBgz39E2bik,feminazi,1.0,1.0,0.0,Twitter,0
-1.0,-1.0,-1.0,4.0,4.0,4.0,morro com fulana bolsominion e antifeminista q quer q eu acompanhe ela no insta mt engraçada ela,2020-12-30 01:35:51,0.0,0.0,0.0,-MbqhsIlN328O3c2a8SI,-MbxEFbI4SXJ4zhlUWb0,-MbxczFAxbl1H3PV0sGG,antifeminista,0.0,0.0,0.0,Twitter,0
5.0,-1.0,5.0,5.0,5.0,5.0,@NOME Antifeminista e vc já tem vontade de chorar,2020-12-27 22:17:49,1.0,0.0,1.0,-MbxDQ1wYRgKTJnJNUS8,-MbxZSdP0MH4BGLg_C3P,-Mbxkq9I9x2_dYv8bZft,antifeminista,1.0,0.0,1.0,Twitter,0
5.0,4.0,4.0,5.0,5.0,5.0,aqui só misoginia,2020-12-30 23:34:46,1.0,1.0,1.0,-MbxEFbI4SXJ4zhlUWb0,-Mbxfpgiycf6g3-kYaXv,-MbxowKEKhA__sfxMCXr,misoginia,1.0,1.0,1.0,Twitter,1
5.0,3.0,5.0,5.0,3.0,5.0,@NOME Mulher fica quieta #mgtow,2020-12-27 12:20:45,1.0,1.0,1.0,-MbnV1_8gzyVJB32KeYT,-MbpzqUXLUrVjG2cJWNs,-MbvFQL6V9IID_fB7QBn,#mgtow,1.0,1.0,1.0,Twitter,1
5.0,5.0,5.0,4.0,5.0,5.0,"@NOME @NOME @NOME @NOME @NOME @NOME @NOME Misoginia? 
Vc sabe o q o termo significa? 
Estou defendendo o direito de milhares de meninas nascerem e vc me chama de misógino? 

Vá estudar!",2020-12-31 17:10:46,1.0,1.0,1.0,-MblUxBdpIsRNmBAoqu1,-MbnQztHUiuu_p_kOjkV,-Mbv7Eh5JnWbOqkhbyoX,misoginia,1.0,1.0,1.0,Twitter,1
5.0,5.0,5.0,5.0,5.0,5.0,@NOME ah vai se fude sua puta mal comida do caralho feia de cu prolapsado enfia essa merda de tweet na tua goela fedida a rola,2020-12-26 02:39:36,1.0,1.0,1.0,-MbqpLQSXBLA61m0tNsr,-MbxR2jF_ZAC0VRKQZRK,-MbxZPpURPHsm9HeFJgD,mal_comida,1.0,1.0,1.0,Twitter,1
5.0,5.0,5.0,5.0,5.0,5.0,ala a outra mal comida na tl impossível ser feliz vendo a cara dessa ratazana por aqui,2020-12-30 17:43:07,1.0,1.0,1.0,-MbqEXm36VhodMJFWW_w,-Mbqu2rj29oHPs2nSPQL,-MbqwTD5_XJzLcYu_qKY,mal_comida,1.0,1.0,1.0,Twitter,1
-1.0,-1.0,-1.0,5.0,5.0,5.0,"@NOME @NOME Ser uma Gamer girl é doença ? Não
Ser Otome é doença ? Não
Ser Antifeminista é doença ? Não
Ser Conservadora é doença ? Não
Ser Armamentista é doença ? Não
Ser Republicana é doença ? Não",2020-12-25 18:15:41,0.0,0.0,0.0,-MbzgrbWgiqwM1OzmJpz,-MbzwS_o-uV4Sgz9RRis,-Mc-wF4Go69TwDAy-3rl,antifeminista,0.0,0.0,0.0,Twitter,0
5.0,5.0,4.0,5.0,5.0,4.0,@NOME odeio mulheres #mgtow,2020-12-22 19:40:57,1.0,1.0,1.0,-MbnEcV6G81uYLHcCnGh,-Mbrce8o3fPvlpJpTsc7,-MbxD7ao9p6e0LZPGV0w,#mgtow,1.0,1.0,1.0,Twitter,1
5.0,5.0,5.0,5.0,5.0,5.0,Mulher que vive de fofoca pode cre q ta sendo mal comida,2020-12-31 22:00:14,1.0,1.0,1.0,-MbqLVY6Btn57hIG9Sc4,-MbsQfpsyEqgeiRq-5nN,-MbvJxPrntYSIg5Nou54,mal_comida,1.0,1.0,1.0,Twitter,1
5.0,5.0,-1.0,5.0,5.0,5.0,linda a evoluçao da minha vizinha de praia de crente pra abortista de cabelo rosa,2020-12-26 01:55:56,1.0,1.0,0.0,-MbwPMxUhhLSbrFC2vaJ,-MbxDHRNChgjMxBpHTMB,-Mc-TQfO8-76p-icY3kv,abortista,1.0,1.0,0.0,Twitter,0
5.0,-1.0,5.0,5.0,3.0,5.0,"@NOME antifeminista, armamentista kkkkkkkk
mina não sabe nda de arma e é armamentista 
doente com 17 anos",2020-12-25 18:07:16,1.0,0.0,1.0,-Mbpd4g2hSTr6hSe7DJ1,-MbxDaCRmnjvGG6DuGeD,-Mby1SF8yXKwgoKry5qL,antifeminista,1.0,0.0,1.0,Twitter,0
-1.0,-1.0,-1.0,5.0,3.0,5.0,@NOME oq vc mais gosta na cama edredom ou cobertor?,2016-09-18 02:34:18,0.0,0.0,0.0,-MbwnHZfi5PYc9yI6cWn,-Mbxfpgiycf6g3-kYaXv,-Mby7JdPNhEjljr2ZPBC,user_clubedomacho,0.0,0.0,0.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,@NOME @NOME VAI TOMAR NO MEIO DO SEU CU SUA SEM MÃE MAL AMADA,2021-01-01 00:20:32,1.0,1.0,1.0,-MbqfWFCIlty9I7Faa1I,-MbuwFq6JZVXT-jtrF-G,-MbxIktVoA1MAZfWADYq,mal_amada,1.0,1.0,1.0,Twitter,1
-1.0,-1.0,-1.0,4.0,4.0,5.0,"@NOME Os liberais gostam de se colocar como ""centro"", seja lá o que isso signifique. Pedro Dória fsz isso, classifica que tem os liberais que vão da centro esquerda, os sociais liberais (tipo A.T., e incluo o Haddad), até a centro direita, mais conservadores.",2020-12-07 01:02:19,0.0,0.0,0.0,-MblV6n3MUSRM1G7xkP0,-MbpxGPiip0WCKKay75Y,-MbuLeOPzfdNmmeu62v0,tabata_amaral,0.0,0.0,0.0,Twitter,0
-1.0,-1.0,5.0,3.0,5.0,5.0,@NOME Bem mais que o papa abortista e o favo de mel,2020-12-25 22:44:39,0.0,0.0,1.0,-MbmepnQ20LRHbkW3bZ-,-MbqtobFTVtNgfoBWQqE,-MbrXeGPm84uPDqKwzsp,abortista,0.0,0.0,1.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,@NOME vsf sua vagabunda mal amada tira meu nome da lingua e ve se me esquece,2020-12-31 06:38:42,1.0,1.0,0.0,-MbzgrbWgiqwM1OzmJpz,-Mc-66Ua4Ge9ayoOINoW,-Mc-AdEK4JONGCFDlQqS,mal_amada,1.0,1.0,1.0,Twitter,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,@NOME 🤚🏽🤚🏽🤚🏽 deixe a vila da jenifer lopez em paz 🤚🏽isso eh misoginia,2020-12-31 06:26:13,0.0,0.0,0.0,-Mbm3Wzu2Ar9b0o6YDjX,-MbnXUbNd-VJd4tmxCni,-MbrSsjwEb_uGDpcjomk,misoginia,0.0,0.0,0.0,Twitter,0
-1.0,-1.0,5.0,4.0,4.0,5.0,@NOME @NOME @NOME Vc é seu parceiros psolista são abortista e querem dizer que lutam pela vida? Cria vergonha na cara seu assassino!,2020-12-28 17:45:45,0.0,0.0,1.0,-MbponNLanQxPeJjVDW1,-MbqDK1gWC5iKHa3elhJ,-Mc-IvhxaKxM_al_-dpx,abortista,0.0,0.0,1.0,Twitter,0
4.0,3.0,-1.0,4.0,3.0,2.0,"@NOME Misoginia diluída em suco de ""notícia"".",2021-01-01 05:34:46,1.0,1.0,0.0,-MbxCxAVzaaC9qC1jF9A,-MbxEjtAo6dnZQYi6Kxg,-MbxlinAen6-LnZSNxob,misoginia,1.0,1.0,0.0,Twitter,0
-1.0,-1.0,-1.0,5.0,5.0,3.0,@NOME quem desarma mais? Geromel ou Maicon?,2016-09-29 02:21:05,0.0,0.0,0.0,-MbmHOulMb66T3BroPYd,-MbxEFbI4SXJ4zhlUWb0,-MbxZzYgl5iFEwdUdNFF,user_clubedomacho,0.0,0.0,0.0,Twitter,0
5.0,3.0,5.0,5.0,5.0,5.0,@NOME Não lhe reconheço como Papa. Você está a serviço do cão.Papa abortista!,2020-12-25 16:02:11,0.0,0.0,0.0,-Mc-OStHL1if_RJng0Xi,-Mc-eyd8_vMbUAHgtGcC,-Mc-gg5JL8dyZISrQcWp,abortista,1.0,1.0,1.0,Twitter,0
-1.0,-1.0,-1.0,5.0,4.0,3.0,"@NOME #AbortoNAO.
Esperando seu pronunciamento.",2020-12-30 18:45:54,0.0,0.0,0.0,-MbnBaGHqzS2uoTDySPa,-MbpzqUXLUrVjG2cJWNs,-MbrRqNSTJZnWH6WA0ue,#abortonao,0.0,0.0,0.0,Twitter,0
-1.0,-1.0,-1.0,4.0,5.0,5.0,#AbortoNAO nada kkkkk aborto SIM,2020-12-30 18:44:19,0.0,0.0,0.0,-MbqJ09rTKSUZJlVpu3G,-MbtcrF4pNGkB6NAAH9g,-MbxDJ3f3zsncCvRmljw,#abortonao,0.0,0.0,0.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,@NOME Eu arrebento veia mal comida insuportavel como vc,2020-12-30 14:31:38,1.0,1.0,1.0,-MbmK2ifUtgzAj5NIGBR,-MbxCpuxdAvQWIgFSHrc,-MbxN7Nub4w9_7ZjsNOB,mal_comida,1.0,1.0,1.0,Twitter,1
-1.0,-1.0,-1.0,5.0,4.0,5.0,"@NOME Siiiim,já fui chamada de amargurada,invejosa e mal amada ai dps elas vem com papinho de sororidade",2020-12-31 04:32:56,0.0,0.0,0.0,-MbnRq_8-KGa0mMvxmMg,-MbsOc6GH6ushEOj1Uth,-MbwO_m1kBayIL68OM_S,mal_amada,0.0,0.0,0.0,Twitter,0
-1.0,-1.0,5.0,5.0,5.0,5.0,"@NOME 1: pq vc é antifeminista;
2: pq vc me segue tmb.",2020-12-23 18:55:55,0.0,0.0,1.0,-MbxjBbcl95XlU7XFkkn,-MbyB7z1mIh1-EphtMS7,-Mbzj1fswPSCTjCrt3Jm,antifeminista,0.0,0.0,1.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,@NOME @NOME Vc é deficiente? Ele estava no mesmo programa de TV que ela. Não precisa e nunca precisou de ninguém pra subir. Vc é uma mal amada só isso. Baixa o Tinder se tá difícil pra você.,2021-01-01 02:57:17,1.0,1.0,1.0,-MbmAYexIbn8CYtJrS3M,-MbqRuBKZkjUNTFXbZ8f,-Mbqu2rj29oHPs2nSPQL,mal_amada,1.0,1.0,1.0,Twitter,1
-1.0,-1.0,-1.0,4.0,5.0,5.0,"@NOME Tds os artistas da casa estão fzndo viagem de ano novo. N vi um q esteja no rio falando q vai passar o réveillon em casa. N defendendo a T.T. n, mas tds estão errados. Mil mortes por dia, eles pedindo para as pessoas ficaram em casa e aglomerando no nordeste.",2020-12-28 19:42:37,0.0,0.0,0.0,-MbqRuBKZkjUNTFXbZ8f,-Mbrce8o3fPvlpJpTsc7,-MbthTG6yXmDmkq5J-Df,thelma,0.0,0.0,0.0,Twitter,0
5.0,2.0,5.0,4.0,4.0,5.0,@NOME @NOME Não respondo tweet de abortista.,2020-12-22 19:38:37,1.0,1.0,1.0,-MbnFF4Dp_bs28ODeNm1,-MbqEafgFU-G5c5Nz-z4,-Mbs0iRL3l43vszILp25,abortista,1.0,1.0,1.0,Twitter,1
5.0,-1.0,-1.0,5.0,3.0,5.0,A transfobia e a misoginia comendo solta msm se for irônico é escroto pra caralho escrever um bagulho desses,2020-12-31 20:58:21,0.0,0.0,0.0,-Mbn91voxsJUTu6z8LpD,-MbsMdI3DtffkoaS-Nwt,-MbsOc6GH6ushEOj1Uth,misoginia,1.0,0.0,0.0,Twitter,0
5.0,3.0,-1.0,5.0,4.0,5.0,"@NOME Aproveita T.T., você jamais vai ser odiada igual uma certa família gado.",2020-12-28 19:50:15,1.0,0.0,0.0,-MbxgsilRnLEaTaV6SxD,-MbzjFQd4d-dwuRFpAVK,-Mc-AdEK4JONGCFDlQqS,thelma,1.0,1.0,0.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,@NOME SUA FILHA DA PUTA MAL AMADA FEDORENTA PUTONA RIDICULDOA,2020-12-31 07:02:55,1.0,1.0,1.0,-MbrOtpTLDyCIXXqMS8s,-MbsORvOt2EHHfCsrHWo,-MbvU9aHsygx3Y-ZC4u8,mal_amada,1.0,1.0,1.0,Twitter,1
-1.0,5.0,-1.0,5.0,5.0,5.0,Gabriel P. tem fetiche em misoginia,2021-01-01 16:26:17,0.0,0.0,0.0,-Mbs0iRL3l43vszILp25,-Mby8WFORGqEQlxSAEqL,-Mc-9KaFMzvaxXEkQ6M-,misoginia,0.0,1.0,0.0,Twitter,0
-1.0,5.0,-1.0,5.0,5.0,5.0,@NOME Só sinto orgulho do meu CEO da misoginia,2020-12-31 21:52:55,0.0,1.0,0.0,-Mbsb3mhiSjjiYsG0REW,-MbxCvbXiZ7ORrPKHg53,-MbxDgsK_XrXhCr_aRyN,misoginia,0.0,1.0,0.0,Twitter,0
